fiscal_year,cip_number,filename,bureau,source_code,source_name,amt_type,appropriated_amt,report_fy,offset_fy,boe_amt,cip_year_id,project_desc,project_title,location,operating_impact_amt
2009,551-526,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,3279000,2009,0,25000000,551-526_2009,"Seal and structurally repair concrete of two digesters for the storage of digested sludge. Construct Acid Phase Reactor (APR) Tank, additional GBTs, and Equalization Tank.",Back River Digester Renovations SC-8526,8201 Eastern Ave,NA
2009,551-528,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,9774000,2009,0,12160000,551-528_2009,"Design and construct facilities required for Enhanced Nutrient Removal (ENR) at Patapsco WWTP, including new ENR facilities and modifications to existing facilities.","Patapsco WWTP - Enhanced Nutrient Removal - SC-845, SC-852, SC-855",Patapsco WWTP,NA
2009,551-528,2009cp.pdf,DPW: Waste Water,690,Other State Funds,Source,97500000,2009,0,152000000,551-528_2009,"Design and construct facilities required for Enhanced Nutrient Removal (ENR) at Patapsco WWTP, including new ENR facilities and modifications to existing facilities.","Patapsco WWTP - Enhanced Nutrient Removal - SC-845, SC-852, SC-855",Patapsco WWTP,NA
2009,551-528,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,20771000,2009,0,25840000,551-528_2009,"Design and construct facilities required for Enhanced Nutrient Removal (ENR) at Patapsco WWTP, including new ENR facilities and modifications to existing facilities.","Patapsco WWTP - Enhanced Nutrient Removal - SC-845, SC-852, SC-855",Patapsco WWTP,NA
2009,551-533,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,5000000,2009,0,600000,551-533_2009,"Rehabilitate, repair, and/or replace wastewater facility systems to maintain the operational function and performance reliability of aging systems.",Annual Facilities Improvements,Various,NA
2009,551-533,2009cp.pdf,DPW: Waste Water,401,Waste Water Utility Funds,Source,0,2009,0,900000,551-533_2009,"Rehabilitate, repair, and/or replace wastewater facility systems to maintain the operational function and performance reliability of aging systems.",Annual Facilities Improvements,Various,NA
2009,551-533,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,5000000,2009,0,1500000,551-533_2009,"Rehabilitate, repair, and/or replace wastewater facility systems to maintain the operational function and performance reliability of aging systems.",Annual Facilities Improvements,Various,NA
2009,551-557,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,1450000,2009,0,0,551-557_2009,Design and modify existing Biological Nutrient Removal (BNR) Facilities to optimize the removal of ammonia and nitrogen from the Back River Wastewater Treatment Plant effluent.,Enhanced Nutrient Removal at Back River WWTP,8201 Eastern Blvd,0
2009,551-557,2009cp.pdf,DPW: Waste Water,690,Other State Funds,Source,77900000,2009,0,0,551-557_2009,Design and modify existing Biological Nutrient Removal (BNR) Facilities to optimize the removal of ammonia and nitrogen from the Back River Wastewater Treatment Plant effluent.,Enhanced Nutrient Removal at Back River WWTP,8201 Eastern Blvd,0
2009,551-557,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,1450000,2009,0,0,551-557_2009,Design and modify existing Biological Nutrient Removal (BNR) Facilities to optimize the removal of ammonia and nitrogen from the Back River Wastewater Treatment Plant effluent.,Enhanced Nutrient Removal at Back River WWTP,8201 Eastern Blvd,0
2009,551-569,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,3250000,2009,0,2250000,551-569_2009,"Rehabilitate, investigate and design sanitary sewers at various locations.",Urgent Sanitary A/E Services,Various,NA
2009,551-585,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,320000,551-585_2009,Replace or upgrade the existing Liquid Oxygen generation facilities at the Patapsco Wastwater Treatment Plant.,Patapsco Liquid Oxygen (LOX) Plant,Patapsco WWTP,NA
2009,551-585,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,680000,551-585_2009,Replace or upgrade the existing Liquid Oxygen generation facilities at the Patapsco Wastwater Treatment Plant.,Patapsco Liquid Oxygen (LOX) Plant,Patapsco WWTP,NA
2009,551-606,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-606_2009,Rehabilitate the existing Jones Falls Force Main and Pressure Sewer. Subject to EPA/MDE Consent Decree.,Rehab of Existing Jones Falls Force Main / Pressure Sewer,Upper Jones Falls Sewershed,NA
2009,551-606,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-606_2009,Rehabilitate the existing Jones Falls Force Main and Pressure Sewer. Subject to EPA/MDE Consent Decree.,Rehab of Existing Jones Falls Force Main / Pressure Sewer,Upper Jones Falls Sewershed,NA
2009,551-609,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,3110000,2009,0,0,551-609_2009,Improve the existing pressure sewer. Subject to EPA/MDE Consent Decree.,Southwest Diversion Pressure Sewer Improvements,Gwynns Falls Sewershed,NA
2009,551-609,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,5890000,2009,0,0,551-609_2009,Improve the existing pressure sewer. Subject to EPA/MDE Consent Decree.,Southwest Diversion Pressure Sewer Improvements,Gwynns Falls Sewershed,NA
2009,551-611,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-611_2009,"Rehabilitate, repair, and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.",Sewer System Rehabilitation Program - Low Level Sewershed,Low Level Sewershed,NA
2009,551-611,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-611_2009,"Rehabilitate, repair, and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.",Sewer System Rehabilitation Program - Low Level Sewershed,Low Level Sewershed,NA
2009,551-612,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-612_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Main Outfall Sewershed,Main Outfall Sewershed,NA
2009,551-612,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-612_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Main Outfall Sewershed,Main Outfall Sewershed,NA
2009,551-614,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,1500000,2009,0,0,551-614_2009,"Rehabilitate, repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.",Sewer System Rehabilitation Program - Dundalk Sewershed,Dundalk Sewershed,NA
2009,551-614,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-614_2009,"Rehabilitate, repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.",Sewer System Rehabilitation Program - Dundalk Sewershed,Dundalk Sewershed,NA
2009,551-616,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-616_2009,Repair and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Patapsco Sewershed,Patapsco Sewershed,NA
2009,551-616,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-616_2009,Repair and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Patapsco Sewershed,Patapsco Sewershed,NA
2009,551-620,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-620_2009,Repair and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - High Level Sewershed,High Level Sewershed,NA
2009,551-622,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,0,551-622_2009,Repair and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Gwynns Falls Sewershed,Gwynns Falls Sewershed,NA
2009,551-622,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-622_2009,Repair and replace wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Gwynns Falls Sewershed,Gwynns Falls Sewershed,NA
2009,551-624,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,2137000,2009,0,0,551-624_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Herring Run Sewershed,Herring Run Sewershed,NA
2009,551-624,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,113000,2009,0,0,551-624_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Herring Run Sewershed,Herring Run Sewershed,NA
2009,551-626,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,2300000,2009,0,0,551-626_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Jones Falls Sewershed,Jones Falls Sewershed,NA
2009,551-626,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,0,551-626_2009,Repair and replace the wastewater collection and conveyance system. Subject to EPA/MDE Consent Decree.,Sewer System Rehabilitation Program - Jones Falls Sewershed,Jones Falls Sewershed,NA
2009,551-627,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,21750000,2009,0,3328000,551-627_2009,Execute Compliance Program under the SSO/CSO Consent Decree.,Wet Weather Program,Citywide,NA
2009,551-627,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,250000,2009,0,1672000,551-627_2009,Execute Compliance Program under the SSO/CSO Consent Decree.,Wet Weather Program,Citywide,NA
2009,551-681,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,3250000,2009,0,250000,551-681_2009,Evaluate the existing security levels and assess requirements of upcoming Federal regulations for the Bureau`s wastewater treatment facilities.,Wastewater Facilities Security Improvements,Back River and Patapsco WWTPs,NA
2009,551-681,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,3250000,2009,0,250000,551-681_2009,Evaluate the existing security levels and assess requirements of upcoming Federal regulations for the Bureau`s wastewater treatment facilities.,Wastewater Facilities Security Improvements,Back River and Patapsco WWTPs,NA
2009,551-685,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,500000,2009,0,0,551-685_2009,Renovate scum and grease handling facilities at the Back River Wastewater Treatment Plant.,Back River WWTP Scum Facilities Improvements,8201 Eastern Blvd.,NA
2009,551-685,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,500000,2009,0,0,551-685_2009,Renovate scum and grease handling facilities at the Back River Wastewater Treatment Plant.,Back River WWTP Scum Facilities Improvements,8201 Eastern Blvd.,NA
2009,551-687,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,0,2009,0,1600000,551-687_2009,Convert the existing chlorine disinfection system at Patapsco WWTP to a disinfection system using sodium hypochlorite.,Patapsco Chlorine Conversion,Patapsco WWTP,NA
2009,551-687,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,0,2009,0,3400000,551-687_2009,Convert the existing chlorine disinfection system at Patapsco WWTP to a disinfection system using sodium hypochlorite.,Patapsco Chlorine Conversion,Patapsco WWTP,NA
2009,551-688,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,350000,2009,0,0,551-688_2009,Design and construct on-site facilities to generate sodium hypochlorite for disinfection at Back River WWTP.,Back River Sodium Hypochlorite On-Site Generation,Back River WWTP,0
2009,551-688,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,350000,2009,0,0,551-688_2009,Design and construct on-site facilities to generate sodium hypochlorite for disinfection at Back River WWTP.,Back River Sodium Hypochlorite On-Site Generation,Back River WWTP,0
2009,551-752,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,200000,2009,0,0,551-752_2009,Design and construct improvements to the McComas Street Pump Station Force Main due to a number of emergency repairs.,McComas St Pump Station Force Main Improvements,McComas Street,NA
2009,551-754,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,145000,2009,0,0,551-754_2009,"Evaluate, design, and construct improvements to the Quad Avenue Pump Station Force Main due to a number of emergency repairs required over the past several years.",Quad Ave Pump Station Force Main Improvements,Quad Ave,NA
2009,551-754,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,55000,2009,0,0,551-754_2009,"Evaluate, design, and construct improvements to the Quad Avenue Pump Station Force Main due to a number of emergency repairs required over the past several years.",Quad Ave Pump Station Force Main Improvements,Quad Ave,NA
2009,551-755,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,322000,2009,0,0,551-755_2009,"Evaluate, design, and construct improvements to the Dundalk Avenue Pump Station Force Main due to a number of emergency repairs required over the past several years.",Dundalk Ave Pump Station Force Main Improvements,Dundalk Ave,NA
2009,551-755,2009cp.pdf,DPW: Waste Water,902,County Grants,Source,178000,2009,0,0,551-755_2009,"Evaluate, design, and construct improvements to the Dundalk Avenue Pump Station Force Main due to a number of emergency repairs required over the past several years.",Dundalk Ave Pump Station Force Main Improvements,Dundalk Ave,NA
2009,551-930,2009cp.pdf,DPW: Waste Water,302,Waste Water Revenue Bonds,Source,517000,2009,0,545000,551-930_2009,Provide wastewater infrastructure to support Uplands redevelopment.,Uplands Wastewater Infrastructure,Uplands,NA
